POD,FAR,FBIAS,POFD,TS,HSS,ACCURACY,OBS_RATE,FC_RATE,HITS,FALSE_ALARMS,MISSES,CORRECT_NEGATIVES,station,period,month,year,fog_type,n_obs
0.08870967741935484,0.45,0.16129032258064516,0.036290322580645164,0.08270676691729323,0.0663265306122449,0.6720430107526881,0.3333333333333333,0.053763440860215055,11,9,113,239,FES-SAIS,mensuel,3,2024,cf,372
0.2962962962962963,0.35135135135135137,0.4567901234567901,0.04659498207885305,0.2553191489361702,0.3093241243216576,0.8055555555555556,0.225,0.10277777777777777,24,13,57,266,FES-SAIS,mensuel,4,2024,cf,360
0.475,0.36666666666666664,0.75,0.03313253012048193,0.37254901960784315,0.4964467005076142,0.9139784946236559,0.10752688172043011,0.08064516129032258,19,11,21,321,FES-SAIS,mensuel,5,2024,cf,372
0.627906976744186,0.37209302325581395,1.0,0.050473186119873815,0.4576271186440678,0.5774337906243122,0.9111111111111111,0.11944444444444445,0.11944444444444445,27,16,16,301,FES-SAIS,mensuel,6,2024,cf,360
0.9090909090909091,0.16666666666666666,1.0909090909090908,0.00554016620498615,0.7692307692307693,0.8654124457308249,0.9919354838709677,0.02956989247311828,0.03225806451612903,10,2,1,359,FES-SAIS,mensuel,7,2024,cf,372
1.0,0.25,1.3333333333333333,0.0027100271002710027,0.75,0.8558139534883721,0.9973118279569892,0.008064516129032258,0.010752688172043012,3,1,0,368,FES-SAIS,mensuel,8,2024,cf,372
0.4,0.45454545454545453,0.7333333333333333,0.030303030303030304,0.3,0.4206896551724138,0.9222222222222223,0.08333333333333333,0.06111111111111111,12,10,18,320,FES-SAIS,mensuel,9,2024,cf,360
0.3728813559322034,0.47619047619047616,0.711864406779661,0.06389776357827476,0.27848101265822783,0.3498896247240618,0.8467741935483871,0.1586021505376344,0.11290322580645161,22,20,37,293,FES-SAIS,mensuel,10,2024,cf,372
1.0,0.45454545454545453,1.8333333333333333,0.014124293785310734,0.5454545454545454,0.6993987975951904,0.9861111111111112,0.016666666666666666,0.030555555555555555,6,5,0,349,FES-SAIS,mensuel,11,2024,cf,360
0.38235294117647056,0.23529411764705882,0.5,0.011834319526627219,0.34210526315789475,0.477997305792546,0.9327956989247311,0.0913978494623656,0.0456989247311828,13,4,21,334,FES-SAIS,mensuel,12,2024,cf,372
0.3179190751445087,0.40217391304347827,0.5317919075144508,0.02865995352439969,0.2619047619047619,0.3628133704735376,0.8941256830601093,0.11816939890710383,0.06284153005464481,165,111,354,3762,FES-SAIS,annuel,all,2024,cf,4392
0.14285714285714285,0.896551724137931,1.380952380952381,0.07951070336391437,0.06382978723404255,0.053763440860215055,0.8735632183908046,0.0603448275862069,0.08333333333333333,3,26,18,301,FES-SAIS,mensuel,2,2024,hc,348
0.6153846153846154,0.6363636363636364,1.6923076923076923,0.040345821325648415,0.2962962962962963,0.4313269038909212,0.9472222222222222,0.03611111111111111,0.06111111111111111,8,14,5,333,FES-SAIS,mensuel,9,2024,hc,360
0.25,0.6666666666666666,0.75,0.016666666666666666,0.16666666666666666,0.26540284360189575,0.9596774193548387,0.03225806451612903,0.024193548387096774,3,6,9,354,FES-SAIS,mensuel,1,2024,hc,372
0.2,0.6,0.5,0.03614457831325301,0.15384615384615385,0.21003861003861005,0.8817204301075269,0.10752688172043011,0.053763440860215055,8,12,32,320,FES-SAIS,mensuel,3,2024,hc,372
0.5625,0.5135135135135135,1.15625,0.057926829268292686,0.35294117647058826,0.47134211463154146,0.9083333333333333,0.08888888888888889,0.10277777777777777,18,19,14,309,FES-SAIS,mensuel,4,2024,hc,360
0.7272727272727273,0.4666666666666667,1.3636363636363635,0.04,0.4444444444444444,0.5872170439414115,0.946236559139785,0.05913978494623656,0.08064516129032258,16,14,6,336,FES-SAIS,mensuel,5,2024,hc,372
0.7272727272727273,0.4418604651162791,1.303030303030303,0.0581039755351682,0.46153846153846156,0.5889405431857108,0.9222222222222223,0.09166666666666666,0.11944444444444445,24,19,9,308,FES-SAIS,mensuel,6,2024,hc,360
0.9,0.25,1.2,0.008287292817679558,0.6923076923076923,0.8126888217522659,0.989247311827957,0.026881720430107527,0.03225806451612903,9,3,1,359,FES-SAIS,mensuel,7,2024,hc,372
